date,BUYHOLD_combined
2023-10-12,1.5412476441183538
2023-10-13,1.518178354981267
2023-10-16,1.5067539168313935
2023-10-17,1.526339217104658
2023-10-18,1.4850221195350886
2023-10-19,1.480349053090635
2023-10-20,1.470370959430876
2023-10-23,1.455733404441296
2023-10-24,1.486752177251745
2023-10-25,1.4868357906508383
2023-10-26,1.5141284601089042
2023-10-27,1.5275738754664536
2023-10-30,1.5318419968836123
2023-10-31,1.5366441076577733
2023-11-01,1.544259178874783
2023-11-02,1.5203877351748003
2023-11-03,1.5636110860809842
2023-11-06,1.5712315993915895
2023-11-07,1.5777729342159514
2023-11-08,1.5610252639947044
2023-11-09,1.54575612684385
2023-11-10,1.5553530816783931
2023-11-13,1.5772226831732732
2023-11-14,1.5741304641875122
2023-11-15,1.5865625181421195
2023-11-16,1.5665554154627237
2023-11-17,1.563600763875826
2023-11-20,1.5801816933101176
2023-11-21,1.5526195527313733
2023-11-22,1.5292967512065399
2023-11-23,1.5358676174554435
2023-11-24,1.5085658276353593
2023-11-27,1.5011228538629193
2023-11-28,1.5078857162828212
2023-11-29,1.4997839144630265
2023-11-30,1.4890702945801892
2023-12-01,1.4905548658884795
2023-12-04,1.5008146905697863
2023-12-05,1.464257968189616
2023-12-06,1.4902573451732641
2023-12-07,1.4867748645593337
2023-12-08,1.4675152512190153
2023-12-11,1.4808884176074815
2023-12-12,1.4767084390211205
2023-12-13,1.4588444354283558
2023-12-14,1.4451849678633848
2023-12-15,1.4426315047769176
2023-12-18,1.4062442593453304
2023-12-19,1.3932446948056016
2023-12-20,1.3737087477356666
2023-12-21,1.38778586927833
2023-12-22,1.4094115985603954
2023-12-25,1.4308467908792206
2023-12-26,1.4120935257367309
2023-12-27,1.42114924236671
2023-12-28,1.4587747046519728
2023-12-29,1.4650366316857033
2024-01-02,1.4698733731850533
2024-01-03,1.4632317855691572
2024-01-04,1.439986021183532
2024-01-05,1.409354657353791
2024-01-08,1.370120893084529
2024-01-09,1.3619013161588631
2024-01-10,1.3545805331851697
2024-01-11,1.3775720203131343
2024-01-12,1.3864108226351382
2024-01-15,1.3630531769531817
2024-01-16,1.3610958071570223
2024-01-17,1.3164963031627144
2024-01-18,1.31692568709885
2024-01-19,1.3052421472125488
2024-01-22,1.240833455968166
2024-01-23,1.2552805899249517
2024-01-24,1.2835145078066217
2024-01-25,1.3409570309004577
2024-01-26,1.3338781089447331
2024-01-29,1.3248224974486948
2024-01-30,1.2799749499052604
2024-01-31,1.242256136426379
2024-02-01,1.2307173511568001
2024-02-02,1.1828613487231407
2024-02-05,1.128568000571578
2024-02-06,1.230719878174163
2024-02-07,1.3314132229881803
2024-02-08,1.3842255146906024
2024-02-19,1.3721166537593765
2024-02-20,1.3676452982391085
2024-02-21,1.362639153287226
2024-02-22,1.3799477330427785
2024-02-23,1.3777121744908631
2024-02-26,1.375561784514844
2024-02-27,1.4101819391189525
2024-02-28,1.3720483247631228
2024-02-29,1.4099472754735463
2024-03-01,1.4267441162944225
2024-03-04,1.4217185102612317
2024-03-05,1.4394707533617945
2024-03-06,1.4218388082689428
2024-03-07,1.444069058929361
2024-03-08,1.4554362451592828
2024-03-11,1.4671097206395283
2024-03-12,1.4541245623055006
2024-03-13,1.4508673830785097
2024-03-14,1.4404470911681262
2024-03-15,1.4671961483742741
2024-03-18,1.485749919403048
2024-03-19,1.494979984027943
2024-03-20,1.496830582297862
2024-03-21,1.493014412943015
2024-03-22,1.4510130768852396
2024-03-25,1.431910269029529
2024-03-26,1.421443386252609
2024-03-27,1.3714052292698635
2024-03-28,1.4126508891620144
2024-03-29,1.434366132017757
2024-04-01,1.4700494194191842
2024-04-02,1.4835229159981502
2024-04-03,1.524079175216427
2024-04-08,1.5067408664344442
2024-04-09,1.568451991433187
2024-04-10,1.5063774650540591
2024-04-11,1.485777338670196
2024-04-12,1.4646141324563327
2024-04-15,1.4891621721370052
2024-04-16,1.4394207196492343
2024-04-17,1.4775034184009865
