strategy,date,code,name,action,valuation_confidence,tradable_today,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
current_v31_baseline,2026-03-31,601766,中国中车,BUY_A_LEVEL,HIGH,True,0,0.6718503855716894,9.243129323674944,6.21,0.006195100278675257,0.09375,0.08755489972132474,8.755489972132474e-05
current_v31_baseline,2026-03-31,600188,兖矿能源,REDUCE_50,MEDIUM,True,0,1.6260952859405364,11.702881229984635,19.03,0.7843830417186837,0.0625,-0.7218830417186837,0.0007218830417186837
current_v31_baseline,2026-03-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.478547563531047,285.23810463647715,136.5,0.02483103541339997,0.125,0.10016896458660003,0.00010016896458660003
current_v31_baseline,2026-04-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,True,0,0.6458558503322387,9.057748717443165,5.85,0.0860857587402829,0.125,0.0389142412597171,3.89142412597171e-05
current_v31_baseline,2026-04-30,600188,兖矿能源,CORE_ONLY,MEDIUM,True,0,2.378531776618768,9.47222997879297,22.53,0.07212705335159417,0.03125,-0.04087705335159417,4.087705335159417e-05
current_v31_baseline,2026-04-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5937718490333012,230.37468048157373,136.79,0.12210332220948583,0.125,0.0028966777905141683,2.8966777905141683e-06
current_v31_baseline,2026-05-29,601766,中国中车,BUY_FULL_MARGIN,HIGH,True,0,0.6248793355351233,9.057748717443165,5.66,0.12490872707682081,0.125,9.127292317918922e-05,9.127292317918922e-08
current_v31_baseline,2026-05-29,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5284434892997594,230.37468048157373,121.74,0.11489765506907011,0.125,0.010102344930929888,1.0102344930929889e-05
current_v31_baseline,2026-06-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,True,0,0.563053818238362,9.057748717443165,5.1,0.11808240553236313,0.125,0.006917594467636873,6.917594467636873e-06
current_v31_baseline,2026-06-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.4462730009438825,230.37468048157373,102.81,0.11067091705941551,0.125,0.014329082940584492,1.4329082940584493e-05
current_v31_baseline,2026-08-24,600188,兖矿能源,CORE_ONLY,MEDIUM,True,0,2.304631543878726,9.47222997879297,21.83,0.03145821428594862,0.03125,-0.00020821428594861718,2.082142859486172e-07
