date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental,quality_factor,ratio_fundamental,ret,code
2024-07-02,234.21,37.98061608,6.24671748,67.29559173999999,7.537677125,0.6839035552427675,342.4605680209715,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.311621495361053,-0.021065830721003098,002371
2024-07-03,235.2,38.14184947,6.27323573,67.168898935,7.523129305,0.6881186043270969,341.80154194493736,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.329846615041713,0.004226975790956766,002371
2024-07-04,233.88,37.83490886,6.22275284,67.10359633,7.51689288,0.6831963589147622,342.3320352168031,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.3055464554675,-0.0056122448979591955,002371
2024-07-05,232.06,37.54110579,6.1744307,66.96718043999999,7.51325422,0.6787454663301474,341.89546967393534,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.272041689993963,-0.0077817684282537325,002371
2024-07-08,233.74,37.81221676,6.21902064,66.78411,7.510428625,0.684712309566121,341.36964785708784,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.302969165815689,0.007239507024045633,002371
2024-07-09,239.78,38.79036601,6.37989803,66.596716895,7.5043018450000005,0.7036995129250798,340.7420292267965,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.414160805079516,0.02584067767605025,002371
2024-07-10,235.94,38.16812454,6.27755722,66.39927406999999,7.500634815,0.693609565705498,340.1625520547947,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.343469431772712,-0.016014680123446534,002371
2024-07-11,231.28,37.41450772,6.15360896,66.23987972,7.49928728,0.6807931890126457,339.7213775528885,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.257682504791018,-0.019750784097651963,002371
2024-07-12,242.58,39.24181952,6.45414912,66.09797213499999,7.494477525000001,0.7150383202587667,339.25454500426247,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.465706598115727,0.04885852646143207,002371
2024-07-15,247.21,39.99185338,6.57750809,65.84695741,7.488106425,0.7304030885318697,338.45694778878726,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.550941248743461,0.019086486932146096,002371
2024-07-16,256.6,41.51103025,6.82736894,65.637235575,7.46762087,0.7604001097215142,337.45392290116337,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.723803747532754,0.03798390032765675,002371
2024-07-17,256.62,41.51461322,6.82795823,65.32521117,7.44694405,0.763337273319994,336.1816708934949,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.724171931768726,7.794232268110157e-05,002371
2024-07-18,262.58,42.4772363,6.986282,64.965610105,7.43705447,0.7837164098182045,335.0446624703311,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.833890834088661,0.023225001948406154,002371
2024-07-19,262.09,42.39841108,6.97331753,64.875191115,7.429884355,0.7831846358928958,334.64650350449676,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.8248703203073235,-0.0018660979511005982,002371
2024-07-22,260.91,42.20851397,6.94208492,64.571947475,7.42753354,0.7816291344236623,333.802808146837,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.803147450384921,-0.0045022702125222525,002371
2024-07-23,247.74,40.07784452,6.59165116,64.22808725499999,7.423507004999999,0.7443586340695936,332.8234384083703,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.560698130996744,-0.05047717603771418,002371
2024-07-24,245.47,39.70999352,6.53115026,64.10102159,7.42119559,0.7383721906191023,332.44751511318566,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.518909220213815,-0.009162832001291754,002371
2024-07-25,242.89,39.29317534,6.46259568,63.901376105,7.409772950000001,0.7323260795133665,331.66919326620365,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.471413453773306,-0.010510449342078565,002371
2024-07-26,245.07,39.64550016,6.52054296,63.68565424,7.398188015000001,0.7407221667576559,330.85279609322157,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.511545535494356,0.008975256288854983,002371
2024-07-29,247.09,39.97154992,6.57416876,63.536234035,7.395850785,0.7478097332630238,330.41827220118853,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.548732143327623,0.008242542946913067,002371
2024-07-30,248.09,40.13397763,6.60088344,63.443024335000004,7.39373159,0.7515075619396145,330.12309198817434,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.56714135512627,0.004047108341090233,002371
2024-07-31,252.93,40.9174525,6.72974249,63.37773147,7.386599015,0.7669426853923211,329.7899632103753,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.6562419402317206,0.01950904913539442,002371
2024-08-01,254.87,41.23155903,6.78140397,63.207258455,7.377369594999999,0.7743555916069925,329.138192792122,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.691955811121095,0.007670106353536488,002371
2024-08-02,248.75,40.24027224,6.61836584,62.90701492,7.370872615,0.7578737211925285,328.2209067871983,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.579291434913377,-0.024012241534900114,002371
2024-08-05,238.32,38.55269605,6.34080816,62.723692650000004,7.3636435,0.7275075383075558,327.58423445950547,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.387283355853491,-0.04192964824120604,002371
2024-08-06,237.44,38.4105718,6.31743281,62.67223463,7.345862445,0.7260001594434748,327.05226977086727,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.371083249470682,-0.0036925142665323873,002371
2024-08-07,235.55,38.10482551,6.26714636,62.59402806,7.317252760000001,0.7220785241068174,326.2110589583952,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.33628983917124,-0.007959905660377298,002371
2024-08-08,236.99,38.33771819,6.30545049,62.529757290000006,7.301971455,0.7276252364450764,325.70338153449796,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.362799104161291,0.00611335172999361,002371
2024-08-09,236.89,38.32219201,6.30289689,62.46356618,7.292228115,0.7282018231779998,325.3081665824053,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.360958182981426,-0.0004219587324361118,002371
2024-08-12,234.79,37.98300472,6.24711035,62.373518815,7.2818028,0.7227942149429526,324.8365788574153,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.322298838204268,-0.008864873992148192,002371
2024-08-13,235.83,38.15140404,6.27480718,62.343048440000004,7.279146925,0.726308614375413,324.6966858610115,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.341444418474861,0.0044294901827166555,002371
2024-08-14,232.89,37.67486979,6.19643102,62.323083194999995,7.2745589299999995,0.71757762996888,324.55025111373664,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.287321335786839,-0.012466607301870103,002371
2024-08-15,231.79,37.4969159,6.16716273,62.253976525,7.26634901,0.714988082197565,324.187221817149,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.267071202808328,-0.004723259908111066,002371
2024-08-16,233.34,37.7477234,6.20841334,62.163058039999996,7.254973895,0.7208610850627782,323.6962083751253,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.2956054810962305,0.006687087449846807,002371
2024-08-19,233.44,37.7644439,6.21116338,62.08320132,7.23939454,0.722420146675476,323.13606019194447,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.297446402276095,0.0004285591840231806,002371
2024-08-20,231.41,37.43481118,6.1569483,62.02718793,7.2303204700000006,0.7168870861566349,322.79839387347886,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.260075702324842,-0.008696024674434533,002371
2024-08-21,231.05,37.37748375,6.14751959,62.001170959999996,7.20789626,0.7170522151686165,322.2220015674424,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.25344838607733,-0.0015556803941055852,002371
2024-08-22,226.89,36.70508078,6.03692866,61.84537066,7.18241599,0.706288667720627,321.2425887169217,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.176866064994958,-0.01800476087426972,002371
2024-08-23,222.71,36.02790053,5.92555201,61.695477545,7.1713032299999995,0.6946374222155136,320.6133054128827,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.0999155596766155,-0.018423024373044106,002371
2024-08-26,224.15,36.26079321,5.96385615,61.60381641,7.15922593,0.7002375353682068,320.10566226235636,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.126424824666667,0.006465807552422431,002371
2024-08-27,221.96,35.90607974,5.905516,61.495870095,7.1522637200000005,0.6943336058607293,319.6734222951051,2024-03-31,2024-04-30,2.798719275697861,0.9476666311970265,0.15,54.320630939425115,0.7336710345189466,4.08610865082763,-0.00977024314075392,002371
2024-08-28,224.35,32.99945361,5.96935623,61.469692715,7.14658897,0.6696335422375147,335.03399374284106,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.7711902836698528,0.010767705892953616,002371
2024-08-29,225.31,33.13953488,5.99469589,61.442146820000005,7.13328403,0.6732538307305314,334.65832605144124,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.783048285329416,0.004279028303989296,002371
2024-08-30,234.98,34.67340815,6.27216218,61.377192875,7.10142646,0.706367318801304,332.6597844288124,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.9024929478793937,0.04291864542186308,002371
2024-09-02,226.95,33.48814147,6.05775624,61.32057339,7.075026535,0.6838081608752583,331.89133003254796,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.8033057048311703,-0.0341731211166908,002371
2024-09-03,229.97,33.93370587,6.13835553,61.281877075,7.06938156,0.6934017349936573,331.6547801861263,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.840609001718547,0.01330689579202482,002371
2024-09-04,226.35,33.3999001,6.04179403,61.25321393,7.068394645,0.682701263687408,331.5505800845273,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.795894453793943,-0.01574118363264776,002371
2024-09-05,223.45,32.97176609,5.96434777,61.1758213,7.066269235,0.6744776912396266,331.2933887988495,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.7600734071140116,-0.012812016788159908,002371
2024-09-06,220.08,32.47499991,5.87448645,61.080845145,7.058474875,0.665198983845795,330.84837070499566,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.7184468804549193,-0.015081673752517233,002371
2024-09-09,218.59,32.2549412,5.83467946,60.98671374,7.045470865,0.6618110294586859,330.29065740834056,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.700042273712472,-0.006770265358051697,002371
2024-09-10,220.54,32.54254268,5.88670444,60.88586954,7.036734435,0.6686795172104965,329.81419996236446,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.72412883958346,0.008920810650075328,002371
2024-09-11,221.82,32.73209819,5.92099362,60.845955495,7.03052171,0.6730922415568703,329.553642583857,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.739939508462878,0.005803935793960324,002371
2024-09-12,220.11,32.4793575,5.87527471,60.80579314,7.02460023,0.6683970400378217,329.31025545466946,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.718817443006781,-0.007708953205301516,002371
2024-09-13,216.33,31.92158495,5.77437779,60.770213420000005,7.013127365,0.6576481103060992,328.94491234728895,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.67212656147225,-0.01717323156603512,002371
2024-09-18,217.56,32.10242527,5.80709046,60.66223515,7.00251805,0.6624634086728158,328.4105916670346,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.6873196260985655,0.005685757869920982,002371
2024-09-19,215.95,31.86602557,5.76432751,60.53506357,6.99784423,0.6584952358855568,327.94466570374857,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.6674327691486726,-0.007400257400257515,002371
2024-09-20,216.62,31.96516093,5.78226036,60.418348885,6.992786300000001,0.6614205963857506,327.50718859329857,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.6757086661402427,0.0031025700393609856,002371
2024-09-23,209.57,30.92369498,5.5938669,60.316627515,6.990798460000001,0.6405010387158844,327.19697132756994,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.5886264664528236,-0.032545471332287024,002371
2024-09-24,217.86,32.14709065,5.8151701,60.237295875,6.98944531,0.6663431837349193,326.94864345857525,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.6910252516171793,0.03955718852889256,002371
2024-09-25,217.57,32.10460407,5.80748459,60.127679595000004,6.987803899999999,0.6661470603470036,326.6095625891756,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.6874431469491857,-0.001331130083540022,002371
2024-09-26,223.7,33.00880567,5.97104795,60.077323475,6.98557949,0.6853046479630515,326.4241686743395,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,2.763161428379523,0.028174840281288693,002371
2024-09-27,246.07,36.30968624,6.56815275,60.053110905,6.984461169999999,0.7540474256875843,326.3322592416771,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.0394775712174753,0.10000000000000009,002371
2024-09-30,270.19,39.89911996,6.72040573,60.03427643,6.98131127,0.7998549996376507,337.7987261721201,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.337409862914007,0.09802088836509948,002371
2024-10-08,297.21,43.88924999,7.39248303,59.95715644,6.975947355000001,0.8807489554434675,337.451436261257,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.6711632012904696,0.1000037010992263,002371
2024-10-09,299.0,44.15307826,7.43692092,59.855836405,6.975947355000001,0.8867929383325827,337.17002817163063,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.6932734335515307,0.006022677568049639,002371
2024-10-10,286.67,42.33135496,7.13007908,59.818693885,6.975947355000001,0.8504684319070056,337.073063790504,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.540972224736513,-0.04123745819397984,002371
2024-10-11,270.06,39.87949637,6.71710043,59.80249532,6.975947355000001,0.8013172708964411,337.02006659344977,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.335804091855941,-0.05794118673038695,002371
2024-10-14,272.43,40.22945039,6.77604491,59.787427734999994,6.96157955,0.8092847523330821,336.6305854825674,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.3650785334529885,0.00877582759386808,002371
2024-10-15,277.59,40.99149982,6.90440066,59.765966335,6.94774438,0.8255835071570627,336.23491457078006,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.4288152923731414,0.018940645303380466,002371
2024-10-16,268.14,39.5960445,6.66935723,59.682391124999995,6.943866055,0.7982595395165113,335.9057884386908,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.312088088536814,-0.03404301307683988,002371
2024-10-17,269.49,39.79555101,6.7029611,59.609849275,6.93889276,0.8030572569853024,335.58005690861,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.3287634033705755,0.005034683374356863,002371
2024-10-18,296.17,43.73444167,7.3664079,59.600523405000004,6.931491935,0.8830824969895925,335.38202943624924,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.658317032825943,0.09900181824928578,002371
2024-10-21,291.78,43.08686319,7.25733306,59.495584555,6.931491935,0.8707735666805281,335.0813703639319,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.6040913794035636,-0.014822568119661206,002371
2024-10-22,292.76,43.23185971,7.28175554,59.362254019999995,6.931491935,0.8746845467841556,334.7035237747762,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.6161964227643684,0.0033586949071218175,002371
2024-10-23,290.81,42.94295686,7.2330942,59.29574696,6.931491935,0.8693264620737432,334.5233496128537,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.59210985689338,-0.006660746003552376,002371
2024-10-24,286.37,42.28774698,7.12273397,59.170877759999996,6.931491935,0.8569653624896033,334.16753177521133,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.537266599217899,-0.015267700560503417,002371
2024-10-25,286.76,42.34552755,7.13246624,59.05087638,6.931491935,0.8590077882358861,333.8270082380846,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.542083912392097,0.0013618744980270492,002371
2024-10-28,283.87,41.91816936,7.06048419,59.007143725,6.931491935,0.8506535893672266,333.7081081514764,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.5063863865627862,-0.010078114102385238,002371
2024-10-29,286.97,42.37605314,7.13760781,58.968310525,6.931491935,0.8602286231078171,333.597362714159,2024-06-30,2024-08-28,4.171135128399618,1.105105347791246,0.15,80.95799170560605,0.4933651319758972,3.544677850255127,0.010920491774403907,002371
2024-10-30,288.06,37.97683632,7.16478471,58.93282558,6.931491935,0.8161480939799116,352.9506496735018,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5581416229727556,0.003798306443182131,002371
2024-10-31,289.68,38.18999248,7.20499917,58.883728385,6.931491935,0.8210710552887748,352.80746792141895,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5781520007732692,0.005623828369089701,002371
2024-11-01,286.08,37.71598768,7.11557249,58.84318481,6.931491935,0.81115942746781,352.68036136010113,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.533684494549906,-0.012427506213753214,002371
2024-11-04,295.53,38.96183192,7.35061592,58.827505415,6.931491935,0.8380655184036631,352.6335274632488,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6504116983862334,0.03303271812080544,002371
2024-11-05,303.07,39.95558736,7.53809977,58.76164735,6.931491935,0.8599225899312549,352.4387003535149,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.743546419754055,0.025513484248638196,002371
2024-11-06,298.94,39.4105305,7.43526828,58.69456291,6.931491935,0.8486764764252106,352.2425898490707,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.692532308447808,-0.013627214834856627,002371
2024-11-07,314.5,41.46228023,7.82235542,58.634205655,6.931491935,0.893318811827311,352.05796165501164,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.8847307520132324,0.05205057871144714,002371
2024-11-08,330.56,43.58021544,8.22192924,58.498030305,6.931491935,0.9400426781978011,351.6436090260622,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.083105238109679,0.0510651828298887,002371
2024-11-11,359.31,47.37030721,8.93697542,58.379439345,6.931491935,1.0228337770467046,351.2887509810826,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.43822768364348,0.08697362052274937,002371
2024-11-12,345.37,45.53268696,8.59028636,58.315837755000004,6.931491935,0.9836913213594682,351.0959103742994,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.266039617878569,-0.0387965823383708,002371
2024-11-13,345.51,45.55117996,8.59377529,58.2810154,6.931491935,0.9843847942340229,350.9907934618707,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.2677689097872555,0.00040536236499977285,002371
2024-11-14,331.71,43.73205271,8.25057516,58.269742885,6.931491935,0.9451639135912145,350.9549986304971,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.097310135931031,-0.03994095684640098,002371
2024-11-15,312.05,41.1401127,7.76157466,58.25750415,6.931491935,0.8892387094612435,350.91814681466064,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.8544681436112214,-0.05926863826836681,002371
2024-11-18,312.95,41.25788391,7.78379361,58.24491601,6.931491935,0.8918806833546634,350.88774299146127,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.865585020167062,0.002884153180579885,002371
2024-11-19,321.18,42.34313104,7.98853847,58.220944335,6.931491935,0.9155291275614633,350.8135244757004,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9672426802276948,0.026298130691803756,002371
2024-11-20,320.34,42.23217304,7.96760491,58.19450603,6.931491935,0.913337428383142,350.7356537080602,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.956866928775576,-0.0026153558752102235,002371
2024-11-21,320.35,42.23314636,7.96778854,58.089058140000006,6.931491935,0.9141871027444718,350.4206075958418,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9569904496261974,3.121683211593229e-05,002371
2024-11-22,311.94,41.12551296,7.75882024,57.977458065,6.931491935,0.8910674153943846,350.07452254545296,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.8531094142543965,-0.026252536288434603,002371
2024-11-25,308.68,40.69530738,7.67765681,57.935091854999996,6.931491935,0.8820684799505181,349.95015354966114,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.812841616952129,-0.010450727704045648,002371
2024-11-26,302.32,39.85728246,7.51955338,57.89686585,6.931491935,0.8641894837724857,349.83068606698237,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.734282355957521,-0.02060386160425043,002371
2024-11-27,307.06,40.4811779,7.63725872,57.879694525000005,6.931491935,0.8778470330619894,349.787592183292,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7928312391516155,0.015678750992325963,002371
2024-11-28,304.89,40.19502305,7.58327218,57.870589655,6.931491935,0.8717102409572246,349.76071826941075,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7660272145669773,-0.007067022731713668,002371
2024-11-29,306.89,40.45879163,7.63303528,57.857749174999995,6.931491935,0.8775279547850774,349.7210525619813,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7907313846910675,0.00655974285807992,002371
2024-12-02,311.54,41.07295391,7.74890435,57.841741405,6.931491935,0.8909720454151234,349.66304678487046,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.8481685802295784,0.015152008863110744,002371
2024-12-03,299.3,39.4591963,7.44444966,57.76199531,6.931491935,0.85655639498067,349.42241019256454,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6969790590701446,-0.03928869487064268,002371
2024-12-04,297.19,39.18082797,7.39193214,57.688341105,6.931491935,0.8510565213341013,349.20124874212837,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.670916159589229,-0.007049782826595408,002371
2024-12-05,294.57,38.83530086,7.32674432,57.67384672,6.931491935,0.8436572336922346,349.15838830756576,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.63855369672667,-0.008815909014435186,002371
2024-12-06,299.44,39.47671598,7.44775496,57.649296995,6.931491935,0.8577739033850664,349.08965966242187,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6987083509788308,0.016532572902875353,002371
2024-12-09,293.69,38.71850296,7.304709,57.623198385,6.931491935,0.8414894918319503,349.01208256401065,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6276838618720704,-0.01920251135452844,002371
2024-12-10,294.09,38.77203533,7.31480852,57.58197255,6.931491935,0.8429545335894635,348.880026479848,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6326246958968884,0.0013619803193842817,002371
2024-12-11,288.56,38.04302179,7.17727139,57.536203904999994,6.931491935,0.8274337354079742,348.7409174315605,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5643176655037783,-0.01880376755415003,002371
