date,TRUE_BUYHOLD_growth6
2021-07-28,2.9948087832044923
2021-07-29,3.150074809816262
2021-07-30,3.283233496625488
2021-08-02,3.1876359354004262
2021-08-03,3.0147822271031686
2021-08-04,3.2282922673893744
2021-08-05,3.139139521612539
2021-08-06,3.1115857100048534
2021-08-09,3.068800512019994
2021-08-10,3.017751983111563
2021-08-11,3.052428770763102
2021-08-12,3.0883714664710835
2021-08-13,2.917668171811286
2021-08-16,2.898545484982596
2021-08-17,2.763694162884331
2021-08-18,2.8256204664559483
2021-08-19,2.902261461443304
2021-08-20,2.9203644175272077
2021-08-23,3.0811456403740087
2021-08-24,3.044821944139567
2021-08-25,3.029312193367977
2021-08-26,2.9696290086244606
2021-08-27,3.00107182441676
2021-08-30,2.8002966328870333
2021-08-31,2.8014930487290175
2021-09-01,2.747448154529003
2021-09-02,2.61913650338759
2021-09-03,2.667820170157532
2021-09-06,2.775008084972224
2021-09-07,2.7675068300105323
2021-09-08,2.788069601920139
2021-09-09,2.7506805384631674
2021-09-10,2.9034710613909174
2021-09-13,2.7679385866723205
2021-09-14,2.8785588390618075
2021-09-15,2.8486240770233726
2021-09-16,2.77962707008244
2021-09-17,2.771277499830634
2021-09-22,2.820758176432127
2021-09-23,2.934006482223237
2021-09-24,2.9129835833588413
2021-09-27,2.923293595060663
2021-09-28,2.9063651154276195
2021-09-29,2.822866372456649
2021-09-30,2.833477088440084
2021-10-08,2.836253918209258
2021-10-11,2.7771823463041483
2021-10-12,2.710043222959786
2021-10-13,2.7481346203660677
2021-10-14,2.7340854089134243
2021-10-15,2.811540761409691
2021-10-18,2.790614408903995
2021-10-19,2.7623544117193304
2021-10-20,2.770295073947731
2021-10-21,2.7392710276818204
2021-10-22,2.859684540353782
2021-10-25,2.886913612820466
2021-10-26,2.944696504117863
2021-10-27,2.90507675718606
2021-10-28,2.906040960097365
2021-10-29,2.9106052465305248
2021-11-01,2.9935337337602292
2021-11-02,3.0803272862740916
2021-11-03,3.029622806528416
2021-11-04,3.0688601761441947
2021-11-05,3.0601216745699147
2021-11-08,3.0631370936040474
2021-11-09,3.1597203183707925
2021-11-10,3.1888506652795034
2021-11-11,3.354883893071855
2021-11-12,3.323381861830233
2021-11-15,3.241744182367963
2021-11-16,3.2108360803325184
2021-11-17,3.218291015818706
2021-11-18,3.1543975708970233
2021-11-19,3.165603405741741
2021-11-22,3.2276942876568917
2021-11-23,3.156685348338949
2021-11-24,3.1479282635377475
2021-11-25,3.1588499571532407
2021-11-26,3.033100466209444
2021-11-29,3.0339611271720224
2021-11-30,3.070186954778015
2021-12-01,3.0451500165778334
2021-12-02,2.9974832473155906
2021-12-03,3.0436934443522903
2021-12-06,3.034683209942374
2021-12-07,2.9766875356550564
2021-12-08,3.1056291225369597
2021-12-09,3.15149054978895
2021-12-10,3.0983828879622033
2021-12-13,3.1292808769856353
2021-12-14,3.12617967012357
2021-12-15,3.081655217856056
2021-12-16,3.1352268743901353
2021-12-17,3.010400035047984
2021-12-20,2.9702086548645856
2021-12-21,3.0215709058650857
2021-12-22,3.065364450059497
2021-12-23,3.073752568287155
2021-12-24,3.0635668147394006
2021-12-27,3.023283792616223
2021-12-28,3.0230151348292154
2021-12-29,3.0042123891284245
2021-12-30,3.0801707962200906
2021-12-31,3.1281847010362727
2022-01-04,3.028689104307108
2022-01-05,2.895303757093581
2022-01-06,2.8521427929136682
2022-01-07,2.829195498110673
2022-01-10,2.8339214714698215
2022-01-11,2.7325026082990895
2022-01-12,2.8221023423946527
2022-01-13,2.7336248648597317
2022-01-14,2.776001287525558
2022-01-17,2.8799874404094448
2022-01-18,2.9088098236701647
2022-01-19,2.8538028641257314
2022-01-20,2.8625625942149795
2022-01-21,2.781434095138644
2022-01-24,2.847563532803327
2022-01-25,2.798761470713414
2022-01-26,2.8608961951664247
2022-01-27,2.7468349684928164
2022-01-28,2.707844489993657
2022-02-07,2.7047712081606474
2022-02-08,2.5430073572044916
2022-02-09,2.5579347669225614
2022-02-10,2.564941086271792
2022-02-11,2.460845579213507
2022-02-14,2.4798048712403684
2022-02-15,2.6116186531997974
2022-02-16,2.576328847471923
2022-02-17,2.6044272488870908
2022-02-18,2.5825367116867763
2022-02-21,2.542770633550638
2022-02-22,2.526424581656526
2022-02-23,2.683122495337844
2022-02-24,2.654656561347239
2022-02-25,2.7048876891909464
2022-02-28,2.7083857301863254
2022-03-01,2.7030330932409834
2022-03-02,2.622709434838233
2022-03-03,2.529284300387936
2022-03-04,2.543231382560377
2022-03-07,2.4025156085781068
2022-03-08,2.447744914151196
2022-03-09,2.4921866308320397
2022-03-10,2.553561368489168
2022-03-11,2.4927859250277185
2022-03-14,2.4102009816904157
2022-03-15,2.391099491390899
2022-03-16,2.5141960652279156
2022-03-17,2.5095814162912404
2022-03-18,2.500897320710545
2022-03-21,2.5210413760705617
2022-03-22,2.4777938309520473
2022-03-23,2.471171953015816
2022-03-24,2.4336299663625236
2022-03-25,2.3748440756149343
2022-03-28,2.3409118550064236
2022-03-29,2.2639343866608566
2022-03-30,2.3669268577163254
2022-03-31,2.266084422830801
2022-04-01,2.265519699942779
2022-04-06,2.191668717273757
2022-04-07,2.162036184564852
2022-04-08,2.1579796816378467
2022-04-11,2.0488815924394967
2022-04-12,2.077120502811429
2022-04-13,2.02340135635138
2022-04-14,2.127875101492659
2022-04-15,2.126695516791677
2022-04-18,2.199335060978014
2022-04-19,2.1414986621611902
2022-04-20,2.120716709426482
2022-04-21,2.1093347282597312
2022-04-22,2.0669892381052817
2022-04-25,1.8786474747491422
2022-04-26,1.8341561202400358
2022-04-27,1.956395312810776
2022-04-28,1.963075833634541
2022-04-29,2.018176538428052
2022-05-05,1.9951735784127833
2022-05-06,1.9162205466060636
2022-05-09,1.8570411645517582
2022-05-10,1.956348120200445
2022-05-11,2.0318696069444546
2022-05-12,2.072737146384914
2022-05-13,2.07888389945625
2022-05-16,2.0433788612415715
2022-05-17,2.1375430729117113
2022-05-18,2.152448062905475
2022-05-19,2.1661222007618797
2022-05-20,2.1742882071199174
2022-05-23,2.179171984354715
2022-05-24,2.1112435467872657
2022-05-25,2.1149161560590892
2022-05-26,2.12059000884668
2022-05-27,2.1244113240152496
2022-05-30,2.1370744755955102
2022-05-31,2.256879609289021
2022-06-01,2.2442801967272423
2022-06-02,2.3463583774718293
2022-06-06,2.4133484421667815
2022-06-07,2.327859002383708
2022-06-08,2.3321673197161807
2022-06-09,2.2400412260594944
2022-06-10,2.2787950981167735
2022-06-13,2.2404918457584455
2022-06-14,2.173752943186907
2022-06-15,2.204969828330762
2022-06-16,2.254780329430299
2022-06-17,2.225687764948438
2022-06-20,2.272486337419154
2022-06-21,2.3015288144558013
2022-06-22,2.199885710681651
2022-06-23,2.2647326374800234
2022-06-24,2.318280188604491
2022-06-27,2.3379644986023584
2022-06-28,2.4083948059372418
2022-06-29,2.3369107567247145
2022-06-30,2.375654680511994
2022-07-01,2.3956122783556144
2022-07-04,2.292075196593076
2022-07-05,2.2944133763147683
2022-07-06,2.3696667097432718
2022-07-07,2.414476876070704
2022-07-08,2.4710070523655085
2022-07-11,2.4084213244387462
2022-07-12,2.314715452375334
2022-07-13,2.3033163711454487
2022-07-14,2.2952764004612796
2022-07-15,2.3300345964933715
2022-07-18,2.2906344613216216
2022-07-19,2.267507055749268
2022-07-20,2.285370539724865
2022-07-21,2.3370331632996604
2022-07-22,2.2969505352008763
2022-07-25,2.278109381055331
2022-07-26,2.279823270377472
2022-07-27,2.244842270635698
2022-07-28,2.3509003596881946
2022-07-29,2.2888775951925444
2022-08-01,2.3615550922888606
2022-08-02,2.3857016384843144
2022-08-03,2.419674263363013
2022-08-04,2.4661055137970305
2022-08-05,2.6183046130738905
2022-08-08,2.676028378779541
2022-08-09,2.6798754935353593
2022-08-10,2.6727929067834744
2022-08-11,2.7556015397010776
2022-08-12,2.6917221904270403
2022-08-15,2.7051618600817244
2022-08-16,2.6390957089989335
2022-08-17,2.6910430143650306
2022-08-18,2.7052916272356557
2022-08-19,2.643303668511979
2022-08-22,2.674124776922035
2022-08-23,2.623482010458647
2022-08-24,2.5101752737169636
