strategy,date,code,name,valuation_type,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
UNIVERSAL_growth_tech,2026-04-30,603160,汇顶科技,GROWTH_TECH_CONSENSUS,BUY_STAGED,0.806842678923145,79.9412347473799,64.5,0.11584254543078157,0.125,0.009157454569218432,9.157454569218432e-06
UNIVERSAL_growth_tech,2026-05-29,600183,生益科技,GROWTH_TECH_CONSENSUS,CORE_ONLY,3.621855136126134,38.604525787176776,139.82,0.10582901224298877,0.0625,-0.04332901224298877,4.3329012242988766e-05
UNIVERSAL_growth_tech,2026-05-29,002463,沪电股份,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.0937439571769554,63.06406260774725,132.04,0.09785462327509371,0.0625,-0.03535462327509371,3.5354623275093714e-05
UNIVERSAL_growth_tech,2026-05-29,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,3.1141614875211823,132.1093981954915,411.41,0.0758986619164965,0.0625,-0.013398661916496496,1.3398661916496496e-05
UNIVERSAL_growth_tech,2026-05-29,603160,汇顶科技,GROWTH_TECH_CONSENSUS,BUY_STAGED,0.764657687924397,79.78733616817067,61.01,0.10840766670704788,0.125,0.01659233329295212,1.6592333292952122e-05
UNIVERSAL_growth_tech,2026-06-30,600183,生益科技,GROWTH_TECH_CONSENSUS,CORE_ONLY,4.281103730136804,40.503573594667124,173.4,0.07501000707202383,0.0625,-0.012510007072023835,1.2510007072023835e-05
UNIVERSAL_growth_tech,2026-06-30,002463,沪电股份,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.301738663541295,66.38459978984433,152.8,0.06999342567761203,0.0625,-0.007493425677612034,7.493425677612034e-06
UNIVERSAL_growth_tech,2026-06-30,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,3.389483481776688,135.09432999507627,457.9,0.0673186209756022,0.0625,-0.004818620975602206,4.818620975602206e-06
UNIVERSAL_growth_tech,2026-06-30,603160,汇顶科技,GROWTH_TECH_CONSENSUS,BUY_STAGED,0.7871404606448723,78.39769785108429,61.71,0.12235562172508418,0.125,0.002644378274915815,2.644378274915815e-06
UNIVERSAL_growth_tech,2026-07-31,603160,汇顶科技,GROWTH_TECH_CONSENSUS,BUY_A_LEVEL,0.6704524002641897,78.15618227237599,52.4,0.11585046861346211,0.1875,0.07164953138653789,7.164953138653789e-05
UNIVERSAL_growth_tech,2026-08-24,603160,汇顶科技,GROWTH_TECH_CONSENSUS,BUY_A_LEVEL,0.6516595297996257,72.56856968629135,47.29,0.16914277136374467,0.1875,0.01835722863625533,1.8357228636255328e-05
