,true_buyhold
2023-02-24,1.9742527624307107
2023-02-27,1.9706306882522138
2023-02-28,1.9795954368444064
2023-03-01,2.028388458634475
2023-03-02,2.037338129748764
2023-03-03,2.0254056618409004
2023-03-06,2.0123084546460834
2023-03-07,1.9732062894583828
2023-03-08,1.9689732455693931
2023-03-09,1.960158995540625
2023-03-10,1.9296429894157732
2023-03-13,1.9698157901402302
2023-03-14,1.9529889901240418
2023-03-15,1.9430339614331378
2023-03-16,1.9136983389771363
2023-03-17,1.9280110927126288
2023-03-20,1.8847298867730298
2023-03-21,1.9067560755514283
2023-03-22,1.9092152050654343
2023-03-23,1.928402398756367
2023-03-24,1.960202422158384
2023-03-27,1.9395572519121596
2023-03-28,1.9213208340991046
2023-03-29,1.9228222407643119
2023-03-30,1.9285139294678706
2023-03-31,1.954590166406173
2023-04-03,1.9739935176527836
2023-04-04,1.9895282080677241
2023-04-06,1.9685764558067602
2023-04-07,1.9963143529037393
2023-04-10,1.9557817808871003
2023-04-11,1.953260865338207
2023-04-12,1.945615932793669
2023-04-13,1.9291995009448082
2023-04-14,1.9325268749122226
2023-04-17,1.9713447859844861
2023-04-18,1.9691026016129427
2023-04-19,1.9565815546807723
2023-04-20,1.9265065494387836
2023-04-21,1.8849086637326995
2023-04-24,1.8608192411949904
2023-04-25,1.8369351373486793
2023-04-26,1.84227846107693
2023-04-27,1.86275519075322
2023-04-28,1.8690955232243496
2023-05-04,1.8626869080972197
2023-05-05,1.8518586937974828
2023-05-08,1.8597924992375638
2023-05-09,1.8388973832349922
2023-05-10,1.8654164586040942
2023-05-11,1.8599230851068937
2023-05-12,1.8339285174420574
2023-05-15,1.864958433045187
2023-05-16,1.861910057427567
2023-05-17,1.8518011982784863
2023-05-18,1.8487868524084057
2023-05-19,1.8601490343342797
2023-05-22,1.876679624467252
2023-05-23,1.8582255680031305
2023-05-24,1.8328207745580625
2023-05-25,1.8232926947444092
2023-05-26,1.8149696923864846
2023-05-29,1.8069774867613675
2023-05-30,1.8113858286928404
2023-05-31,1.796699560769065
2023-06-01,1.8116694800128088
2023-06-02,1.8473397727832626
2023-06-05,1.8442583843688287
2023-06-06,1.8305609151372153
2023-06-07,1.8201869566435684
2023-06-08,1.8323665798141067
2023-06-09,1.8437111099183399
2023-06-12,1.887291467916442
2023-06-13,1.9263204025573426
2023-06-14,1.9498437424957047
2023-06-15,1.9980443381696134
2023-06-16,2.025414989149987
2023-06-19,2.04418974699634
2023-06-20,2.07338363088354
2023-06-21,2.052499975815092
2023-06-26,2.0008264675633334
2023-06-27,2.0011099744183145
2023-06-28,1.9906598018395256
