strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
current_v31_baseline,2020-09-30,600809,山西汾酒,REDUCE_25,MEDIUM,0,1.2972313371564643,91.97280129042207,119.31,0.09611218856700834,0.09375,-0.0023621885670083442,2.3621885670083443e-06
current_v31_baseline,2020-10-30,600809,山西汾酒,REDUCE_50,MEDIUM,0,1.470956179673815,94.19043334841118,138.55,0.10457833819371837,0.0625,-0.04207833819371837,4.207833819371837e-05
current_v31_baseline,2020-11-30,002444,巨星科技,REDUCE_25,MEDIUM,0,1.2349538953094041,21.369218802608234,26.39,0.10752142411087239,0.09375,-0.013771424110872385,1.3771424110872385e-05
current_v31_baseline,2020-12-31,002444,巨星科技,REDUCE_25,MEDIUM,0,1.3814262595503453,21.369218802608234,29.52,0.10297582192050081,0.09375,-0.00922582192050081,9.22582192050081e-06
current_v31_baseline,2020-12-31,600809,山西汾酒,CORE_ONLY,MEDIUM,0,2.609713017146304,94.19043334841118,245.81,0.09728796923373677,0.03125,-0.06603796923373677,6.603796923373677e-05
current_v31_baseline,2021-01-29,002444,巨星科技,REDUCE_50,MEDIUM,0,1.516199553165013,21.369218802608234,32.4,0.1075724520388638,0.0625,-0.0450724520388638,4.5072452038863804e-05
current_v31_baseline,2021-01-29,002415,海康威视,REDUCE_50,HIGH,0,1.6274162307056836,32.91106416996665,53.56,0.0750029149213041,0.0625,-0.012502914921304106,1.2502914921304106e-05
current_v31_baseline,2021-01-29,600809,山西汾酒,CORE_ONLY,MEDIUM,0,2.603130607681145,94.19043334841118,245.19,0.03258774904832455,0.03125,-0.0013377490483245519,1.3377490483245519e-06
current_v31_baseline,2021-03-31,600188,兖矿能源,BUY_FULL_MARGIN,LOW,0,0.02834071799303949,21.87665111915205,0.62,0.04038043833697416,0.125,0.08461956166302584,8.461956166302585e-05
current_v31_baseline,2021-03-31,600580,卧龙电驱,BUY_STAGED,MEDIUM,0,0.8266289749448263,10.064975039805883,8.32,0.051329352591257066,0.0625,0.011170647408742934,1.1170647408742935e-05
current_v31_baseline,2021-04-30,002444,巨星科技,BUY_STAGED,LOW,0,0.8072056431618707,45.601762465154636,36.81,0.06214961769009264,0.0625,0.00035038230990735997,3.5038230990735996e-07
current_v31_baseline,2021-04-30,002415,海康威视,CORE_ONLY,HIGH,0,1.8746007376106633,28.4753968826649,53.38,0.054519975916549536,0.03125,-0.023269975916549536,2.3269975916549535e-05
current_v31_baseline,2021-04-30,000895,双汇发展,BUY_STAGED,HIGH,0,0.7603270038494467,36.49745419997579,27.75,0.012630324439681722,0.0625,0.04986967556031828,4.9869675560318284e-05
current_v31_baseline,2021-04-30,600188,兖矿能源,BUY_FULL_MARGIN,LOW,0,0.02765136512086378,18.08228989109601,0.5,0.10183723405360882,0.125,0.023162765946391176,2.3162765946391175e-05
current_v31_baseline,2021-04-30,600580,卧龙电驱,BUY_STAGED,MEDIUM,0,0.788122035007431,10.30297293987401,8.12,0.06162131864416925,0.0625,0.000878681355830753,8.786813558307529e-07
current_v31_baseline,2021-05-31,002444,巨星科技,BUY_A_LEVEL,LOW,0,0.6854998208432512,45.601762465154636,31.26,0.04939628336134394,0.09375,0.04435371663865606,4.435371663865606e-05
current_v31_baseline,2021-05-31,000895,双汇发展,BUY_STAGED,HIGH,0,0.7674507883900181,36.49745419997579,28.01,0.05871123804046881,0.0625,0.003788761959531192,3.7887619595311924e-06
current_v31_baseline,2021-05-31,600809,山西汾酒,CORE_ONLY,MEDIUM,0,3.110231853132809,99.14694934700496,308.37,0.032014603346957535,0.03125,-0.0007646033469575347,7.646033469575348e-07
current_v31_baseline,2021-06-30,002444,巨星科技,BUY_A_LEVEL,LOW,0,0.7124724625462966,45.601762465154636,32.49,0.07972589791196935,0.09375,0.014024102088030649,1.4024102088030649e-05
current_v31_baseline,2021-06-30,000895,双汇发展,BUY_A_LEVEL,HIGH,0,0.6737456225101944,36.49745419997579,24.59,0.04489446932785077,0.09375,0.04885553067214923,4.8855530672149235e-05
current_v31_baseline,2021-07-30,002444,巨星科技,BUY_FULL_MARGIN,LOW,0,0.6039240264242847,45.601762465154636,27.54,0.05721522510582468,0.125,0.06778477489417532,6.778477489417533e-05
current_v31_baseline,2021-07-30,000895,双汇发展,BUY_FULL_MARGIN,HIGH,0,0.5060626940936678,36.49745419997579,18.47,0.05069974244024936,0.125,0.07430025755975064,7.430025755975064e-05
current_v31_baseline,2021-08-31,000895,双汇发展,BUY_FULL_MARGIN,HIGH,0,0.4989173682475098,33.85330131786668,16.89,0.07681408345202598,0.125,0.04818591654797402,4.8185916547974026e-05
current_v31_baseline,2021-09-30,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.5697521142447654,45.440814264144464,25.89,0.067773538752892,0.10022067577774836,0.032447137024856354,3.2447137024856356e-05
current_v31_baseline,2022-04-29,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.5852483063685101,23.71642916171082,13.88,0.04468615316605738,0.07715091217341938,0.032464759007361996,3.2464759007362e-05
current_v31_baseline,2022-04-29,000895,双汇发展,REDUCE_50,MEDIUM,0,1.4427939844246058,16.523495563025598,23.84,0.12593857969674027,0.0625,-0.06343857969674027,6.343857969674027e-05
current_v31_baseline,2022-04-29,600580,卧龙电驱,BUY_A_LEVEL,HIGH,0,0.6763179006369466,12.508910368973662,8.46,0.017124552383260046,0.04809837307263799,0.030973820689377946,3.097382068937795e-05
current_v31_baseline,2022-08-31,002415,海康威视,BUY_A_LEVEL,MEDIUM,0,0.6839644667154998,38.671599603729234,26.45,0.0026112237745081228,0.010078663038961603,0.00746743926445348,7.46743926445348e-06
current_v31_baseline,2022-08-31,600580,卧龙电驱,CORE_ONLY,LOW,0,2.278976726099673,4.659986158865022,10.62,0.038717439264453556,0.03125,-0.007467439264453556,7.467439264453556e-06
current_v31_baseline,2022-10-31,002415,海康威视,BUY_A_LEVEL,MEDIUM,0,0.6657554011164661,37.80667788468577,25.17,0.011726503071987774,0.01598650651938663,0.004260003447398854,4.2600034473988545e-06
current_v31_baseline,2022-10-31,600580,卧龙电驱,CORE_ONLY,LOW,0,2.118032042053086,4.659986158865022,9.87,0.03551000344739953,0.03125,-0.004260003447399532,4.260003447399532e-06
current_v31_baseline,2022-11-30,002415,海康威视,BUY_A_LEVEL,MEDIUM,0,0.7379648665534129,37.80667788468577,27.9,0.017402954886194564,0.018833103479685673,0.0014301485934911096,1.4301485934911096e-06
current_v31_baseline,2022-11-30,600580,卧龙电驱,CORE_ONLY,LOW,0,2.2553715057728403,4.659986158865022,10.51,0.03268014859349077,0.03125,-0.0014301485934907696,1.4301485934907697e-06
current_v31_baseline,2022-12-30,002415,海康威视,BUY_STAGED,MEDIUM,0,0.8122903602815523,37.80667788468577,30.71,0.02559765156541078,0.030622605329967696,0.0050249537645569164,5.024953764556916e-06
current_v31_baseline,2022-12-30,600580,卧龙电驱,CORE_ONLY,LOW,0,2.120177971173707,4.659986158865022,9.88,0.036274953764557,0.03125,-0.005024953764557,5.024953764557e-06
current_v31_baseline,2023-01-31,002415,海康威视,BUY_STAGED,MEDIUM,0,0.8397987280670559,37.80667788468577,31.75,0.030425935787939055,0.03200471451028652,0.0015787787223474625,1.5787787223474626e-06
current_v31_baseline,2023-01-31,600580,卧龙电驱,CORE_ONLY,LOW,0,2.317603450270854,4.659986158865022,10.8,0.03282877872234727,0.03125,-0.0015787787223472682,1.5787787223472682e-06
current_v31_baseline,2023-06-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,1.835130697709336,6.359220089646387,11.67,0.03905727652724845,0.03125,-0.007807276527248448,7.807276527248448e-06
current_v31_baseline,2023-06-30,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.6315168002918228,266.15285598471894,168.08,0.0050868817641439934,0.012894158291392213,0.00780727652724822,7.80727652724822e-06
current_v31_baseline,2023-08-31,002444,巨星科技,BUY_FULL_MARGIN,HIGH,0,0.5386939142167655,33.562658724829724,18.08,0.10594240957319978,0.10766464723430429,0.001722237661104506,1.722237661104506e-06
current_v31_baseline,2023-08-31,002415,海康威视,CORE_ONLY,MEDIUM,0,1.935765294314817,16.463772800142436,31.87,0.03706406265407401,0.03125,-0.005814062654074012,5.814062654074012e-06
current_v31_baseline,2023-08-31,600809,山西汾酒,BUY_STAGED,MEDIUM,0,0.7627030792726429,295.0820655065796,225.06,0.017221507620414377,0.021313332613383786,0.004091824992969409,4.091824992969409e-06
current_v31_baseline,2025-01-27,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,4.847640246891873,3.496546595194994,16.95,0.037638028702678725,0.03125,-0.006388028702678725,6.388028702678725e-06
current_v31_baseline,2025-01-27,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.4682759538552829,345.60817968034166,161.84,0.012741513628064577,0.019129542330742204,0.006388028702677627,6.388028702677627e-06
current_v31_baseline,2025-02-28,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,6.028805687579981,3.496546595194994,21.08,0.039042587579854286,0.03125,-0.007792587579854286,7.792587579854287e-06
