strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v31_1_confidence_gate_only,2021-03-31,002444,巨星科技,REDUCE_50,MEDIUM,0,1.5681434267456662,21.369218802608234,33.51,0.06545427210832332,0.0625,-0.0029542721083233164,2.9542721083233166e-06
v31_1_confidence_gate_only,2021-03-31,600580,卧龙电驱,BUY_STAGED,MEDIUM,0,0.8266289749448263,10.064975039805883,8.32,0.05186266504083499,0.0625,0.01063733495916501,1.063733495916501e-05
v31_1_confidence_gate_only,2021-04-30,000895,双汇发展,BUY_STAGED,HIGH,0,0.7603270038494467,36.49745419997579,27.75,0.014606078510478758,0.0625,0.04789392148952124,4.789392148952124e-05
v31_1_confidence_gate_only,2021-04-30,600580,卧龙电驱,BUY_STAGED,MEDIUM,0,0.788122035007431,10.30297293987401,8.12,0.06040361731281481,0.0625,0.0020963826871851915,2.0963826871851914e-06
v31_1_confidence_gate_only,2021-04-30,600809,山西汾酒,CORE_ONLY,MEDIUM,0,2.731097646305743,99.14694934700496,270.78,0.03460530184328868,0.03125,-0.00335530184328868,3.35530184328868e-06
v31_1_confidence_gate_only,2021-05-31,600809,山西汾酒,CORE_ONLY,MEDIUM,0,3.110231853132809,99.14694934700496,308.37,0.035493780578327895,0.03125,-0.004243780578327895,4.243780578327895e-06
v31_1_confidence_gate_only,2021-06-30,000895,双汇发展,BUY_A_LEVEL,HIGH,0,0.6737456225101944,36.49745419997579,24.59,0.05509066609687802,0.09375,0.03865933390312198,3.865933390312198e-05
v31_1_confidence_gate_only,2021-07-30,000895,双汇发展,BUY_FULL_MARGIN,HIGH,0,0.5060626940936678,36.49745419997579,18.47,0.07319473879653961,0.125,0.05180526120346039,5.1805261203460394e-05
v31_1_confidence_gate_only,2021-08-31,002444,巨星科技,BUY_A_LEVEL,MEDIUM,0,0.7011318022339986,45.440814264144464,31.86,0.060154769475345246,0.09375,0.033595230524654754,3.359523052465476e-05
v31_1_confidence_gate_only,2021-08-31,000895,双汇发展,BUY_FULL_MARGIN,HIGH,0,0.4989173682475098,33.85330131786668,16.89,0.11301564263157436,0.125,0.011984357368425638,1.1984357368425638e-05
v31_1_confidence_gate_only,2021-09-30,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.5697521142447654,45.440814264144464,25.89,0.07642224285351035,0.125,0.04857775714648965,4.8577757146489656e-05
v31_1_confidence_gate_only,2021-11-30,600188,兖矿能源,BUY_FULL_MARGIN,HIGH,0,0.25359553588497963,23.659722475246372,6.0,0.0,0.125,0.125,0.000125
v31_1_confidence_gate_only,2021-11-30,600580,卧龙电驱,REDUCE_25,HIGH,0,1.2686956363012223,12.508910368973662,15.87,0.11667350379453714,0.09375,-0.022923503794537142,2.2923503794537142e-05
v31_1_confidence_gate_only,2022-01-28,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.5615006456794667,42.04803713347428,23.61,0.11117654563936687,0.125,0.013823454360633133,1.3823454360633134e-05
