code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,industry_source,industry_update_date,universe_source,exclusion_reason
002186,全 聚 德,SZSE,主板,A_SHARE,listed,2007-11-20,False,False,2026-07-10,8.59,32000130.8,H62餐饮业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002187,广百股份,SZSE,主板,A_SHARE,listed,2007-11-22,False,False,2026-07-10,4.8,53447474.05,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002188,中天服务,SZSE,主板,A_SHARE,listed,2007-11-22,False,False,2026-07-10,4.86,61884789.75,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002189,中光学,SZSE,主板,A_SHARE,listed,2007-12-03,False,False,2026-07-10,19.85,128771997.0,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002190,成飞集成,SZSE,主板,A_SHARE,listed,2007-12-03,False,False,2026-07-10,22.77,145736085.55,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002191,劲嘉股份,SZSE,主板,A_SHARE,listed,2007-12-05,False,False,2026-07-10,3.76,122623897.3,C23印刷和记录媒介复制业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002192,融捷股份,SZSE,主板,A_SHARE,listed,2007-12-05,False,False,2026-07-10,71.15,2742849951.85,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002193,ST如意,SZSE,主板,A_SHARE,listed,2007-12-07,True,,,,,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002194,武汉凡谷,SZSE,主板,A_SHARE,listed,2007-12-07,False,False,2026-07-10,8.96,393320107.0,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002195,岩山科技,SZSE,主板,A_SHARE,listed,2007-12-12,False,False,2026-07-10,6.34,991626556.1,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002196,方正电机,SZSE,主板,A_SHARE,listed,2007-12-12,False,False,2026-07-10,11.96,536980180.6,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002197,证通电子,SZSE,主板,A_SHARE,listed,2007-12-18,False,False,2026-07-10,5.71,112152994.0,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002198,ST嘉应,SZSE,主板,A_SHARE,listed,2007-12-18,True,,,,,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002199,*ST东晶,SZSE,主板,A_SHARE,listed,2007-12-21,True,,,,,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002200,交投生态,SZSE,主板,A_SHARE,listed,2007-12-21,False,False,2026-07-10,6.35,38793546.1,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002201,九鼎新材,SZSE,主板,A_SHARE,listed,2007-12-26,False,False,2026-07-10,8.92,534784801.3,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002202,金风科技,SZSE,主板,A_SHARE,listed,2007-12-26,False,False,2026-07-10,22.36,4068417569.5,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002203,海亮股份,SZSE,主板,A_SHARE,listed,2008-01-16,False,False,2026-07-10,19.5,1687146535.6,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002204,大连重工,SZSE,主板,A_SHARE,listed,2008-01-16,False,False,2026-07-10,5.2,116442468.75,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002205,国统股份,SZSE,主板,A_SHARE,listed,2008-01-23,False,False,2026-07-10,10.31,40494880.7,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002206,海 利 得,SZSE,主板,A_SHARE,listed,2008-01-23,False,False,2026-07-10,5.24,75013981.7,C28化学纤维制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002207,*ST准油,SZSE,主板,A_SHARE,listed,2008-01-28,True,,,,,B11开采专业及辅助性活动,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002208,合肥城建,SZSE,主板,A_SHARE,listed,2008-01-28,False,False,2026-07-10,19.43,1600155514.9,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002209,达 意 隆,SZSE,主板,A_SHARE,listed,2008-01-30,False,False,2026-07-10,10.17,52188837.35,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002210,飞马国际,SZSE,主板,A_SHARE,listed,2008-01-30,False,False,2026-07-10,2.17,152436891.45,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002211,ST宏达,SZSE,主板,A_SHARE,listed,2008-02-01,True,,,,,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002212,天融信,SZSE,主板,A_SHARE,listed,2008-02-01,False,False,2026-07-10,5.78,212938334.45,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002213,大为股份,SZSE,主板,A_SHARE,listed,2008-02-01,False,False,2026-07-10,32.98,801260169.85,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002214,*ST大立,SZSE,主板,A_SHARE,listed,2008-02-18,True,,,,,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002215,诺 普 信,SZSE,主板,A_SHARE,listed,2008-02-18,False,False,2026-07-10,8.82,183548118.6,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002216,三全食品,SZSE,主板,A_SHARE,listed,2008-02-20,False,False,2026-07-10,12.21,83878174.9,C14食品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002217,ST合力泰,SZSE,主板,A_SHARE,listed,2008-02-20,True,,,,,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002218,拓日新能,SZSE,主板,A_SHARE,listed,2008-02-28,False,False,2026-07-10,3.73,159638451.7,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002219,新里程,SZSE,主板,A_SHARE,listed,2008-03-06,False,False,2026-07-10,1.98,137546667.9,Q84卫生,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002221,东华能源,SZSE,主板,A_SHARE,listed,2008-03-06,False,False,2026-07-10,5.3,126613372.45,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002222,福晶科技,SZSE,主板,A_SHARE,listed,2008-03-19,False,False,2026-07-10,77.45,2952547179.85,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002223,鱼跃医疗,SZSE,主板,A_SHARE,listed,2008-04-18,False,False,2026-07-10,26.02,303320748.85,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002224,三 力 士,SZSE,主板,A_SHARE,listed,2008-04-25,False,False,2026-07-10,3.35,40826826.65,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002225,濮耐股份,SZSE,主板,A_SHARE,listed,2008-04-25,False,False,2026-07-10,4.32,351465753.35,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002226,江南化工,SZSE,主板,A_SHARE,listed,2008-05-06,False,False,2026-07-10,4.48,107783089.15,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002227,*ST特迅,SZSE,主板,A_SHARE,listed,2008-05-06,True,,,,,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002228,合兴包装,SZSE,主板,A_SHARE,listed,2008-05-08,False,False,2026-07-10,3.06,66993160.0,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002229,鸿博股份,SZSE,主板,A_SHARE,listed,2008-05-08,False,False,2026-07-10,10.02,364151417.2,C23印刷和记录媒介复制业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002230,科大讯飞,SZSE,主板,A_SHARE,listed,2008-05-12,False,False,2026-07-10,43.19,2146050375.95,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002232,启明信息,SZSE,主板,A_SHARE,listed,2008-05-09,False,False,2026-07-10,14.35,76336941.3,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002233,塔牌集团,SZSE,主板,A_SHARE,listed,2008-05-16,False,False,2026-07-10,7.47,65668594.8,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002234,民和股份,SZSE,主板,A_SHARE,listed,2008-05-16,False,False,2026-07-10,7.19,49150394.55,A03畜牧业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002235,安妮股份,SZSE,主板,A_SHARE,listed,2008-05-16,False,False,2026-07-10,8.68,333879270.1,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002236,大华股份,SZSE,主板,A_SHARE,listed,2008-05-20,False,False,2026-07-10,17.29,703210612.55,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002237,恒邦股份,SZSE,主板,A_SHARE,listed,2008-05-20,False,False,2026-07-10,12.84,521331630.75,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002238,天威视讯,SZSE,主板,A_SHARE,listed,2008-05-26,False,False,2026-07-10,5.61,40869377.55,I63电信、广播电视和卫星传输服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002239,奥特佳,SZSE,主板,A_SHARE,listed,2008-05-22,False,False,2026-07-10,2.42,140943837.95,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002240,盛新锂能,SZSE,主板,A_SHARE,listed,2008-05-23,False,False,2026-07-10,34.1,3128646310.1,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002241,歌尔股份,SZSE,主板,A_SHARE,listed,2008-05-22,False,False,2026-07-10,22.57,2159296737.05,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002242,九阳股份,SZSE,主板,A_SHARE,listed,2008-05-28,False,False,2026-07-10,8.07,54872528.7,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002243,力合科创,SZSE,主板,A_SHARE,listed,2008-05-28,False,False,2026-07-10,6.56,113251589.55,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002244,滨江集团,SZSE,主板,A_SHARE,listed,2008-05-29,False,False,2026-07-10,8.08,245934035.65,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002245,蔚蓝锂芯,SZSE,主板,A_SHARE,listed,2008-06-05,False,False,2026-07-10,19.14,2775069467.05,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002246,北化股份,SZSE,主板,A_SHARE,listed,2008-06-05,False,False,2026-07-10,17.85,270855498.25,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002247,聚力文化,SZSE,主板,A_SHARE,listed,2008-06-12,False,False,2026-07-10,2.17,52454146.0,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002248,华东数控,SZSE,主板,A_SHARE,listed,2008-06-12,False,False,2026-07-10,8.84,114073507.8,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002249,大洋电机,SZSE,主板,A_SHARE,listed,2008-06-19,False,False,2026-07-10,7.32,480735429.15,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002250,联化科技,SZSE,主板,A_SHARE,listed,2008-06-19,False,False,2026-07-10,14.34,293368491.85,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002251,步步高,SZSE,主板,A_SHARE,listed,2008-06-19,False,False,2026-07-10,3.49,513859743.5,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002252,上海莱士,SZSE,主板,A_SHARE,listed,2008-06-23,False,False,2026-07-10,4.58,335632048.75,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002253,川大智胜,SZSE,主板,A_SHARE,listed,2008-06-23,False,False,2026-07-10,9.48,64328614.35,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002254,泰和新材,SZSE,主板,A_SHARE,listed,2008-06-25,False,False,2026-07-10,14.2,1449259533.25,C28化学纤维制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002255,海陆重工,SZSE,主板,A_SHARE,listed,2008-06-25,False,False,2026-07-10,8.45,246575723.95,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002256,兆新股份,SZSE,主板,A_SHARE,listed,2008-06-25,False,False,2026-07-10,3.44,245831836.1,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002258,利尔化学,SZSE,主板,A_SHARE,listed,2008-07-08,False,False,2026-07-10,13.43,322781170.2,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002259,升达林业,SZSE,主板,A_SHARE,listed,2008-07-16,False,False,2026-07-10,3.63,72825821.75,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002261,拓维信息,SZSE,主板,A_SHARE,listed,2008-07-23,False,False,2026-07-10,32.08,2351479770.1,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002262,恩华药业,SZSE,主板,A_SHARE,listed,2008-07-23,False,False,2026-07-10,19.94,222046034.75,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002263,大东南,SZSE,主板,A_SHARE,listed,2008-07-28,False,False,2026-07-10,2.9,539872439.65,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002264,新 华 都,SZSE,主板,A_SHARE,listed,2008-07-31,False,False,2026-07-10,5.93,90568374.95,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002265,建设工业,SZSE,主板,A_SHARE,listed,2008-08-06,False,False,2026-07-10,17.5,158107147.4,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002266,浙富控股,SZSE,主板,A_SHARE,listed,2008-08-06,False,False,2026-07-10,5.21,714383924.15,N77生态保护和环境治理业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002267,陕天然气,SZSE,主板,A_SHARE,listed,2008-08-13,False,False,2026-07-10,6.87,43867140.85,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002268,电科网安,SZSE,主板,A_SHARE,listed,2008-08-11,False,False,2026-07-10,15.34,219895120.25,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002269,美邦服饰,SZSE,主板,A_SHARE,listed,2008-08-28,False,False,2026-07-10,1.38,76421492.3,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002270,华明装备,SZSE,主板,A_SHARE,listed,2008-09-05,False,False,2026-07-10,18.19,437868763.4,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002271,东方雨虹,SZSE,主板,A_SHARE,listed,2008-09-10,False,False,2026-07-10,11.5,502799070.2,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002272,川润股份,SZSE,主板,A_SHARE,listed,2008-09-19,False,False,2026-07-10,23.74,1379069735.0,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002273,水晶光电,SZSE,主板,A_SHARE,listed,2008-09-19,False,False,2026-07-10,30.91,3048462602.05,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002274,华昌化工,SZSE,主板,A_SHARE,listed,2008-09-25,False,False,2026-07-10,5.76,90289804.0,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002275,桂林三金,SZSE,主板,A_SHARE,listed,2009-07-10,False,False,2026-07-10,13.12,27066463.0,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002276,万马股份,SZSE,主板,A_SHARE,listed,2009-07-10,False,False,2026-07-10,9.75,226205347.0,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002277,友阿股份,SZSE,主板,A_SHARE,listed,2009-07-17,False,False,2026-07-10,5.85,192201992.0,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002278,神开股份,SZSE,主板,A_SHARE,listed,2009-08-11,False,False,2026-07-10,7.64,79225263.7,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002279,久其软件,SZSE,主板,A_SHARE,listed,2009-08-11,False,False,2026-07-10,5.75,145267206.4,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002281,光迅科技,SZSE,主板,A_SHARE,listed,2009-08-21,False,False,2026-07-10,233.45,11740437188.35,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002282,博深股份,SZSE,主板,A_SHARE,listed,2009-08-21,False,False,2026-07-10,5.71,28894399.1,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002283,天润工业,SZSE,主板,A_SHARE,listed,2009-08-21,False,False,2026-07-10,9.3,388066852.45,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002284,亚太股份,SZSE,主板,A_SHARE,listed,2009-08-28,False,False,2026-07-10,9.47,163193268.0,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002285,世联行,SZSE,主板,A_SHARE,listed,2009-08-28,False,False,2026-07-10,2.09,96830468.7,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002286,保龄宝,SZSE,主板,A_SHARE,listed,2009-08-28,False,False,2026-07-10,8.13,65515060.75,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002287,奇正藏药,SZSE,主板,A_SHARE,listed,2009-08-28,False,False,2026-07-10,20.04,46481644.4,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002289,宇顺电子,SZSE,主板,A_SHARE,listed,2009-09-03,False,False,2026-07-10,43.03,193626776.15,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002290,禾盛新材,SZSE,主板,A_SHARE,listed,2009-09-03,False,False,2026-07-10,82.52,810862927.25,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002291,遥望科技,SZSE,主板,A_SHARE,listed,2009-09-03,False,False,2026-07-10,4.84,127991526.75,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002292,奥飞娱乐,SZSE,主板,A_SHARE,listed,2009-09-10,False,False,2026-07-10,7.74,353725689.05,C24文教、工美、体育和娱乐用品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002293,罗莱生活,SZSE,主板,A_SHARE,listed,2009-09-10,False,False,2026-07-10,10.81,77276223.0,C17纺织业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002294,信立泰,SZSE,主板,A_SHARE,listed,2009-09-10,False,False,2026-07-10,37.13,1315993108.1,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002295,精艺股份,SZSE,主板,A_SHARE,listed,2009-09-29,False,False,2026-07-10,8.35,38897668.95,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002296,辉煌科技,SZSE,主板,A_SHARE,listed,2009-09-29,False,False,2026-07-10,8.98,89809601.2,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002297,博云新材,SZSE,主板,A_SHARE,listed,2009-09-29,False,False,2026-07-10,24.03,2754774335.6,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002298,中电鑫龙,SZSE,主板,A_SHARE,listed,2009-09-29,False,False,2026-07-10,7.18,185895456.65,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002299,圣农发展,SZSE,主板,A_SHARE,listed,2009-10-21,False,False,2026-07-10,15.77,174338937.35,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002300,太阳电缆,SZSE,主板,A_SHARE,listed,2009-10-21,False,False,2026-07-10,6.38,112689207.85,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002301,齐心集团,SZSE,主板,A_SHARE,listed,2009-10-21,False,False,2026-07-10,8.25,177198127.85,C24文教、工美、体育和娱乐用品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002302,西部建设,SZSE,主板,A_SHARE,listed,2009-11-03,False,False,2026-07-10,4.43,30291988.35,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002303,美盈森,SZSE,主板,A_SHARE,listed,2009-11-03,False,False,2026-07-10,4.53,311619915.5,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002304,洋河股份,SZSE,主板,A_SHARE,listed,2009-11-06,False,False,2026-07-10,38.65,286138209.15,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002305,*ST南置,SZSE,主板,A_SHARE,listed,2009-11-06,True,,,,,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002306,ST云网,SZSE,主板,A_SHARE,listed,2009-11-11,True,,,,,H62餐饮业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002307,北新路桥,SZSE,主板,A_SHARE,listed,2009-11-11,False,False,2026-07-10,2.99,84794134.1,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002309,中利集团,SZSE,主板,A_SHARE,listed,2009-11-27,False,False,2026-07-10,2.58,335445080.25,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002310,东方新能,SZSE,主板,A_SHARE,listed,2009-11-27,False,False,2026-07-10,2.15,235268839.2,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002311,海大集团,SZSE,主板,A_SHARE,listed,2009-11-27,False,False,2026-07-10,44.91,484757611.7,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
