date,nav,cash_weight,turnover,w_601100,w_002747,w_002050,w_600845,w_002027,w_600489,w_600089,w_600887
2023-11-02,2.279892217852896,0.4931144312212634,0.0,0.06176904122354604,0.0,0.022741944802158038,0.0259611482721955,0.02896705397216034,0.18073838789042038,0.12494679205122224,0.061761200567034144
2023-11-03,2.2835242062095507,0.492330123409757,0.0,0.06378621453067065,0.0,0.023318454264838414,0.026069273224743506,0.028725238643589564,0.17810270990151988,0.12541111150298467,0.062256874521896294
2023-11-06,2.286557452723658,0.4916770199293071,0.0,0.06403638403925063,0.0,0.02462084576280887,0.026867172693662657,0.029126969798095072,0.17534095961005516,0.12628529967123167,0.06204534849558882
2023-11-07,2.285561923361319,0.4918911812281648,0.0,0.06400652978857417,0.0,0.02485997841665642,0.02683173317483592,0.028992980599070236,0.17487592189786666,0.1263403061545693,0.06220136874026244
2023-11-08,2.283718270430775,0.4922882865232978,0.0,0.0650753662677229,0.0,0.02462402394105155,0.02718365588469504,0.029114249747707235,0.17411401876851126,0.12540045440486455,0.06219994446214962
2023-11-09,2.2884856251511265,0.4912627555517517,0.0,0.06500900939578659,0.0,0.024481480706985394,0.027338895707660127,0.02871179212926507,0.17266986619172925,0.12835276614896904,0.06217343416785281
2023-11-10,2.287340922302943,0.4915086086600504,0.0,0.06427987861230239,0.0,0.024375052466274586,0.02718770834234959,0.02877501499962269,0.17528090109122327,0.1266202972172753,0.06197253861090184
2023-11-13,2.2870474534614864,0.4915716779513022,0.0,0.06487676141809169,0.0,0.024524266692003423,0.026994899022689717,0.028241244220235863,0.17566409931595822,0.12635281846336932,0.06177423291634955
2023-11-14,2.283255930684381,0.49238797067980655,0.0,0.06600186406357907,0.0,0.024354643105197502,0.027165565467439045,0.02804343388498018,0.17396862258896048,0.12656263707490434,0.0615152631351328
2023-11-15,2.293189755938995,0.49025500455890914,0.0,0.06590012686623116,0.0,0.025159736569446717,0.026828622602526907,0.028019411889035523,0.17537345371623306,0.1272405706417901,0.06122307315582742
2023-11-16,2.283649387712272,0.4923031356308909,0.0,0.06585178405869235,0.0,0.024853366451294785,0.026909249729539692,0.02803860219487591,0.17466113559620058,0.12644611501504163,0.06093661132346412
2023-11-17,2.2938343482570924,0.4901172375880345,0.0,0.06524868446913844,0.0,0.025771696926807544,0.026899370344014392,0.027621812382647853,0.17766182749960333,0.1261675626522459,0.06051180813750796
2023-11-20,2.2926077427358442,0.4903794632180357,0.0,0.06500726155973535,0.0,0.025867459807856933,0.02721141150667123,0.02788029969313136,0.1763175542825419,0.1263294117089641,0.06100713822306338
2023-11-21,2.290042463500816,0.49092878065399037,0.0,0.06465359185948762,0.0,0.024984589892450882,0.027045852157467114,0.02786273450159471,0.17687529800223595,0.12590421382346684,0.061744939109306514
2023-11-22,2.2745177244513632,0.494279619000769,0.0,0.06349333542781642,0.0,0.02452165400090693,0.026567259254561222,0.028298559034207915,0.17590640012247866,0.12533712722931864,0.06159604592994119
2023-11-23,2.2777312754922066,0.4935822615902623,0.0,0.06422657883540027,0.0,0.02520214189502198,0.026695341403189493,0.02825863383986334,0.1747527667566056,0.12554014372904856,0.06174213195060848
2023-11-24,2.266821620040689,0.4959577517317556,0.0,0.06413976112611829,0.0,0.025019441865478304,0.026150451341204254,0.028197450730649647,0.17377418392006194,0.12461762851468239,0.06214333077004953
2023-11-27,2.2803211721542005,0.49302167079835013,0.0,0.06334331994404237,0.0,0.02479806751972334,0.02627914297797205,0.027834503563740204,0.1790764214797113,0.12425930711073543,0.06138756660572515
