label,start,end,final_multiple,final_capital_rmb,total_return,cagr,max_drawdown,sharpe,worst_calendar_year,best_calendar_year,trades,avg_cash_weight,total_turnover,group,variant
CORRECTED_grid_equipment,2018-01-02,2026-08-24,1.6439165049491122,1643916.5049491122,0.6439165049491122,0.05921514729991095,-0.24029455791468313,0.47097459849136575,-0.054352532876407844,0.26574544356253127,16.0,0.658052571853066,1.254583864567914,grid_equipment,corrected_engine_geomean_756
NOSELL_grid_equipment,2018-01-02,2026-08-24,1.5659468860216696,1565946.8860216697,0.5659468860216696,0.05327535647599224,-0.29217861506328435,0.39171060181622075,-0.08714312729822571,0.2714428271735243,10.0,0.5975123531871324,0.624169019997771,grid_equipment,corrected_same_buy_no_valuation_sell
DIAG_grid_equipment_pb_only_756,2018-01-02,2026-08-24,1.6990791569720294,1699079.1569720295,0.6990791569720294,0.06326879368455796,-0.1822540577264068,0.615765366008479,-0.04881740808972723,0.19407100925118104,27.0,0.7170743053471542,1.262253605840724,grid_equipment,corrected_pb_only_756
DIAG_grid_equipment_pe_only_756,2018-01-02,2026-08-24,1.8223276910942643,1822327.6910942644,0.8223276910942643,0.07192106917616203,-0.31173794004015665,0.476745260979896,-0.05286585348714523,0.33397740112856256,21.0,0.5729150757250147,1.5847375013110878,grid_equipment,corrected_pe_only_756
DIAG_grid_equipment_geomean_504,2018-01-02,2026-08-24,1.8206881221359008,1820688.122135901,0.8206881221359008,0.07180941060328871,-0.2413458237765823,0.5312686099226042,-0.05466058053470613,0.32232658315718954,17.0,0.6436790788520025,1.5887628380218977,grid_equipment,corrected_geomean_504
DIAG_grid_equipment_geomean_1260,2018-01-02,2026-08-24,1.4593484533570318,1459348.4533570318,0.4593484533570318,0.04471646572342647,-0.22944455902072658,0.4435228714164247,-0.046559645468476685,0.20054470290096305,15.0,0.7414155663716626,1.0452764284852258,grid_equipment,corrected_geomean_1260
TRUE_BUYHOLD_grid_equipment,2018-01-01,2026-08-24,2.195851494183086,2195851.494183086,1.1958514941830858,0.09527166083858574,-0.4760411154176052,0.447464597578181,-0.22788058537091704,0.7075274280486765,,0.0,,grid_equipment,true_buyhold
LEGACY_DAILY_EQ_grid_equipment,2018-01-01,2026-08-24,2.5475268715680035,2547526.8715680037,1.5475268715680035,0.11425867864612127,-0.4684963184179167,0.4981928670216412,-0.1938523488536369,0.6849063971139584,,0.0,,grid_equipment,legacy_daily_equal_weight_benchmark
LEGACY_semiconductor,2018-01-02,2026-08-24,1.7266093085203138,1726609.3085203138,0.7266093085203138,0.06524849820133083,-0.5848193790471197,0.39975170611590277,-0.4915480633431537,0.39882871624232696,96.0,0.5228653990514787,4.901284320534701,semiconductor,legacy_engine_geomean_756
CORRECTED_semiconductor,2018-01-02,2026-08-24,1.71117908445949,1711179.0844594901,0.7111790844594901,0.06414237223707642,-0.5814507056568365,0.39446023180512396,-0.4895793180783393,0.39882871624232696,58.0,0.5233086370912495,4.531710303289598,semiconductor,corrected_engine_geomean_756
NOSELL_semiconductor,2018-01-02,2026-08-24,2.736937664286767,2736937.664286767,1.736937664286767,0.12358392073152835,-0.7105382877230395,0.5122963669866246,-0.5015439591334729,0.5004537636678044,5.0,0.24523367196810325,0.6716653880260371,semiconductor,corrected_same_buy_no_valuation_sell
DIAG_semiconductor_pb_only_756,2018-01-02,2026-08-24,3.674619532276917,3674619.5322769172,2.674619532276917,0.1625539729875607,-0.5785626663429381,0.6913751835449742,-0.3600476573371597,0.6827505982286259,60.0,0.3667017631578863,3.9501737376172317,semiconductor,corrected_pb_only_756
DIAG_semiconductor_pe_only_756,2018-01-02,2026-08-24,1.2444930302532193,1244493.0302532194,0.24449303025321933,0.025636959654283142,-0.5918398106661634,0.22884044291607056,-0.5147246527801987,0.4437291600978195,51.0,0.5734640293604644,3.8756027569162694,semiconductor,corrected_pe_only_756
DIAG_semiconductor_geomean_504,2018-01-02,2026-08-24,2.4224342404228643,2422434.2404228644,1.4224342404228643,0.10782262042948165,-0.5679339142518254,0.5513318278428091,-0.49994709515315194,0.39882871624232696,54.0,0.4812861357633026,5.372020352046383,semiconductor,corrected_geomean_504
DIAG_semiconductor_geomean_1260,2018-01-02,2026-08-24,2.1801707476184657,2180170.7476184657,1.1801707476184657,0.09439515799851073,-0.6369506703262575,0.4763198183461391,-0.48195791293563695,0.39882871624232696,62.0,0.3852748204392865,4.045417665810946,semiconductor,corrected_geomean_1260
TRUE_BUYHOLD_semiconductor,2018-01-01,2026-08-24,4.0096411658117495,4009641.1658117496,3.0096411658117495,0.17429296967269892,-0.7051341705056142,0.5973688708926771,-0.5401642527246673,2.521429731336092,,0.0,,semiconductor,true_buyhold
LEGACY_DAILY_EQ_semiconductor,2018-01-01,2026-08-24,4.927864376832545,4927864.376832545,3.927864376832545,0.20264471711449783,-0.7073572182574025,0.6614262347408072,-0.4982996281723211,2.2978198479407874,,0.0,,semiconductor,legacy_daily_equal_weight_benchmark
LEGACY_combined,2018-01-02,2026-08-24,2.9629418369595757,2962941.836959576,1.9629418369595757,0.1339487644830566,-0.2529840568339303,0.9465343605817528,-0.1703750052114834,0.42029825895164086,165.0,0.5137188281551398,3.4976314055205857,combined,legacy_engine_geomean_756
CORRECTED_combined,2018-01-02,2026-08-24,2.9629418369595757,2962941.836959576,1.9629418369595757,0.1339487644830566,-0.2529840568339303,0.9465343605817528,-0.1703750052114834,0.42029825895164086,165.0,0.5137188281551398,3.4976314055205857,combined,corrected_engine_geomean_756
NOSELL_combined,2018-01-02,2026-08-24,4.295953877242519,4295953.8772425195,3.2959538772425194,0.18376423977024126,-0.35309313596378866,0.829181150388364,-0.2287425927781075,0.8595120835651524,45.0,0.29026928017192033,0.794530666261409,combined,corrected_same_buy_no_valuation_sell
DIAG_combined_pb_only_756,2018-01-02,2026-08-24,3.961565424941942,3961565.4249419416,2.961565424941942,0.17271448081916274,-0.22307299165027328,1.1408062717120169,-0.1158190020011558,0.49810414164964856,167.0,0.5025473387484123,3.336248885680808,combined,corrected_pb_only_756
DIAG_combined_pe_only_756,2018-01-02,2026-08-24,2.6479711053401385,2647971.1053401385,1.6479711053401385,0.11929501504929951,-0.3280838419574167,0.7839543162435633,-0.21901353711441518,0.42905681253562045,170.0,0.4841203485498885,3.686300204008445,combined,corrected_pe_only_756
DIAG_combined_geomean_504,2018-01-02,2026-08-24,3.1863045610895573,3186304.561089557,2.1863045610895573,0.14352697423846505,-0.26999841649348666,0.962776676991094,-0.1850792694110206,0.4451101749150519,165.0,0.48827111917417815,3.82000175994688,combined,corrected_geomean_504
DIAG_combined_geomean_1260,2018-01-02,2026-08-24,3.391096769977126,3391096.7699771263,2.391096769977126,0.15180059307535965,-0.24891277345711715,0.9764761426191372,-0.16025410167056975,0.69199936972917,169.0,0.4739254952340556,3.2518162736232896,combined,corrected_geomean_1260
TRUE_BUYHOLD_combined,2018-01-01,2026-08-24,4.406948682853308,4406948.682853308,3.406948682853308,0.18719955654270626,-0.4462752746481655,0.7329043135766251,-0.3503324257635081,0.7769882321309565,,0.0,,combined,true_buyhold
LEGACY_DAILY_EQ_combined,2018-01-01,2026-08-24,6.066201597098363,6066201.597098364,5.066201597098363,0.23191227651804436,-0.3784701997846053,0.9024484361485949,-0.22770200083827685,0.6619522732438896,,0.0,,combined,legacy_daily_equal_weight_benchmark
